election,cycle,fecyear,Cand.ID,FEC.ID,NID,ICPSR,ICPSR2,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,nname,title,suffix,party,state,seat,district,Incum.Chall,recipient.cfscore,contributor.cfscore,recipient.cfscore.dyn,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,dwdime,irt.cfscore,num.givers,num.givers.total,n.data.points.personal.donations,n.data.points.personal.donations.unq,cand.gender,total.disbursements,total.pc.contribs,contribs.from.candidate,unitemized,non.party.ind.exp.for,non.party.ind.exp.against,ind.exp.for,ind.exp.against,comm.cost.for,comm.cost.against,party.coord.exp,party.ind.exp.against,total.receipts,total.indiv.contrib,total.pac.contribs,ran.primary,ran.general,p.elec.stat,s.elec.stat,r.elec.stat,gen.elec.stat,gen.elect.pct,winner,district.partisanship,district.pres.vs,candStatus,recipient.type,igcat,comtype,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status,before.switch.ICPSR,after.switch.ICPSR,party.orig
fd2016,2016,2016,H6CA46116,C00578302,NH6CA46116,H6CA461162016,21711,cand103307,,"CORREA, JOSE LUIS (LOU) MR.",correa,jose luis lou,jose,luis lou,, mr,,100,CA,federal:house,CA46,C,-0.513779906592904,,-0.39,-0.275,0.35,,,,,619,1050,0,0,M,918038.25,0,0,18935.09,0,0,0,0,0,0,0,0,951732.66,479456,448322.78,0,0,,,,,,,0.437304139137268,0.703821656050955,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6DE00206,C00590778,NH6DE00206,H6DE002062016,21706,cand134679,5000444460449793,"ROCHESTER, LISA BLUNT",rochester,lisa blunt,lisa,blunt,,,,100,DE,federal:house,DE01,O,-1.14248840364722,,-0.999,-0.325,-0.1,,,,,2564,4519,0,0,F,1451279.77,5078,3505,189725.11,0,0,0,0,0,0,0,0,1576041.65,549286.08,363892.26,0,0,,,,,,,-0.321880877017975,0.560335781741868,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6FL01119,C00612432,NH6FL01119,H6FL011192016,21719,cand31555,27495392818,"GAETZ, MATT",gaetz,matt,matt,,,,,200,FL,federal:house,FL01,C,0.907601705844159,0.939287192326061,0.933,0.702,-0.452,,,0.44,,564,3881,81,81,M,1113704.51,0,117589.66,39184.49,0,0,0,0,0,0,0,0,1172645.54,668425.74,230250,0,0,,,,,,,1.5896635055542,0.294670846394984,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6FL02208,C00582304,NH6FL02208,H6FL022082016,21714,cand128934,33921163913,"DUNN, NEAL PATRICK MD, FACS",dunn,neal patrick md,neal,patrick md,,,,200,FL,federal:house,FL02,C,0.985553163465617,1.02840610472284,1.013,0.507,0.285,,,,,1071,1481,0,0,M,2047935.63,3800,5420.16,54851.66,0,0,0,0,0,0,0,0,2060858.58,977130.76,366650,0,0,,,,,,,0.442234635353088,0.316115702479339,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6FL04105,C00615294,NH6FL04105,H6FL041052016,21744,cand138161,4144348315,"RUTHERFORD, JOHN",rutherford,john,john,,,,,200,FL,federal:house,FL04,C,0.961664783291663,1.05574364409693,1.002,0.358,0.445,,,,,488,737,16,16,M,833240.76,0,2700,14000,0,0,0,0,0,0,0,0,835236.7,591880.38,166050,0,0,,,,,,,1.13975512981415,0.354469854469854,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H0FL02086,C00460261,N00030642,H0FL020862016,21732,cand35844,3818435132,"LAWSON, ALFRED J JR",lawson,alfred j,alfred,j,,,jr,100,FL,federal:house,FL05,C,-0.387998853342629,-0.47491885357256,-0.143,-0.255,0.077,,,-0.347,,292,3637,57,57,M,395395.74,0,0,38226.25,0,0,0,0,0,0,0,0,444464.07,177870.67,126000,0,0,,,,,,,0.702413260936737,0.630658436213992,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6FL07140,C00620443,NH6FL07140,H6FL071402016,21738,cand138804,5000445530276261,"MURPHY, STEPHANIE",murphy,stephanie,stephanie,,,,,100,FL,federal:house,FL07,C,-1.15638456426106,,-1.162,-0.154,0.023,,,,,1913,5945,0,0,F,1071897.72,11000,0,110037.54,0,0,0,0,0,0,0,0,1083923.14,522605.43,423567.21,0,0,,,,,,,0.538208365440369,0.538219895287958,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6FL09179,C00581074,NH6FL09179,H6FL091792016,21746,cand32865,27785843821,"SOTO, DARREN",soto,darren,darren,,,,,100,FL,federal:house,FL09,C,-0.606079300733129,-0.68807838017822,-0.518,-0.382,0.149,,,-0.153,,1389,3438,33,33,M,1189875.53,0,4500,51548.39,0,0,0,0,0,0,0,0,1219140.66,661357.49,491081.31,0,0,,,,,,,0.495609700679779,0.56670113753878,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H2FL08063,C00498980,N00033449,H2FL080632016,21713,cand41421,4136341013,"DEMINGS, VALDEZ VAL",demings,valdez val,valdez,val,,,,100,FL,federal:house,FL10,C,-1.17112507429597,-1.1965172004369,-0.989,-0.347,-0.223,,,-0.362,,3984,10973,30,30,M,14388.35,0,0,13731,0,0,0,0,0,0,0,0,165168.08,126610,20500,0,0,,,,,,,0.1054642572999,,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6FL13205,C00590067,NH6FL13205,H6FL132052016,21712,cand134697,4139333039,"CRIST, CHARLIE JOSEPH",crist,charlie joseph,charlie,joseph,,,,100,FL,federal:house,FL13,O,-0.928698554936939,-0.496042814307926,-0.681,-0.21,-0.022,,,,,1063,53568,191,191,M,1983386.46,0,13204,102670.35,0,0,0,0,0,0,0,0,2081442.29,1270336.25,479386.69,0,0,,,,,,,0.468421012163162,0.516666666666667,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6FL18097,H6FL18097,NH6FL18097,H6FL180972016,21735,cand103484,100036486,"MAST, BRIAN",mast,brian,brian,,,,,200,FL,federal:house,FL18,C,1.10200303767777,1.15280097127798,1.147,0.342,-0.145,,,,,1906,5013,0,0,M,2872938.76,7500,0,1016205.8,0,0,0,0,0,0,0,0,2967556.89,1370382.42,460468.5,0,0,,,,,,,0.252115368843079,0.452772073921971,C,cand,,,,,,,,,,200
fd2016,2016,2016,H6FL19087,C00618223,NH6FL19087,H6FL190872016,21742,cand138523,100034322,"ROONEY, FRANCIS",rooney,francis,francis,,,,,200,FL,federal:house,FL19,O,1.0087334510042,1.05316790712564,1.091,0.551,-0.283,,,,,486,641,0,0,M,4836704.32,0,3686754,40036,0,0,0,0,0,0,0,0,5147060.3,959597.5,0,0,0,,,,,,,-0.946773648262024,0.386199794026777,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6GA03113,C00607838,NH6GA03113,H6GA031132016,21717,cand137465,,"FERGUSON, ANDERSON DREW IV",ferguson,anderson drew,anderson,drew,,, iv,200,GA,federal:house,GA03,O,1.0716589666187,,1.133,0.527,0.131,,,,,825,1206,0,0,M,1216231.22,0,0,50101,0,0,0,0,0,0,0,0,1258353.98,684039.5,524104.84,0,0,,,,,,,0.450935900211334,0.337796086508754,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6IL08147,C00575092,NH6IL08147,H6IL081472016,21730,cand142011,5462851453,"KRISHNAMOORTHI, S. RAJA",krishnamoorthi,s raja,s raja,,,,,100,IL,federal:house,IL08,O,-0.984552176602177,-1.09390432969686,-0.863,-0.312,-0.173,,,,,3585,8693,58,58,M,2646752.35,0,13456.39,216143.58,0,0,0,0,0,0,0,0,3572635.06,2759270.63,583011.84,0,0,,,,,,,0.13919734954834,0.614814814814815,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H2IL10068,C00495952,N00033101,H2IL100682016,21326,cand41950,5533357798,"SCHNEIDER, BRADLEY SCOTT",schneider,bradley scott,bradley,scott,,,,100,IL,federal:house,IL10,C,-1.27455316965898,-0.888158086725164,-1.189,-0.164,-0.217,,,-0.218,,23058,59591,112,112,M,5057592.74,10000,5400,1234820.44,0,0,0,0,0,0,0,0,5197782.27,3006051.84,801368.87,1,1,,,,,,,-0.303658604621887,0.6553911205074,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6IN03229,H6IN03229,NH6IN03229,H6IN032292016,21702,cand104018,,"BANKS, JAMES E",banks,james e,james,e,,,,200,IN,federal:house,IN03,C,1.34560843158957,,1.392,0.648,-0.016,,,,,1432,1876,0,0,M,1611227.82,0,1124.63,529514.64,0,0,0,0,0,0,0,0,1755487.43,862863.16,361985,0,0,,,,,,,0.748684644699097,0.316176470588235,C,cand,,,,,,,,,,200
fd2016,2016,2016,H6IN09176,C00590463,NH6IN09176,H6IN091762016,21725,cand134741,100034328,"HOLLINGSWORTH, TREY",hollingsworth,trey,trey,,,,,200,IN,federal:house,IN09,O,1.02764471145231,1.07336942074468,1.147,0.471,-0.186,,,,,159,669,0,0,M,3601734.05,0,102072.3,10030.53,0,0,0,0,0,0,0,0,3602039.04,118443.21,285500,0,0,,,,,,,0.450799822807312,0.358866736621196,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6KS01179,H6KS01179,NH6KS01179,H6KS011792016,21734,cand142019,2917979009,"MARSHALL, ROGER W",marshall,roger w,roger,w,,,,200,KS,federal:house,KS01,C,1.08873566811185,1.0611228567021,1.11,0.5,0.213,,,,,865,1172,49,49,M,1635626.43,0,53547.95,64936.75,0,0,0,0,0,0,0,0,1653986.34,644586.55,506899.6,0,0,,,,,,,1.74338090419769,0.259615384615385,C,cand,,,,,,,,,,200
fd2016,2016,2016,H6LA03148,C00617662,NH6LA03148,H6LA031482016,21724,cand138181,,"HIGGINS, CAPTAIN CLAY",higgins,captain clay,captain,clay,,,,200,LA,federal:house,LA03,C,1.08720947197781,,1.262,0.556,0.01,,,,,363,765,0,0,M,379115.16,0,0,110103.77,0,0,0,0,0,0,0,0,403923.01,235401.1,58150,0,0,,,,,,,0.734423279762268,0.30259067357513,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6LA04138,C00608695,NH6LA04138,H6LA041382016,21727,cand137524,100034363,"JOHNSON, JAMES MICHAEL",johnson,james michael,james,michael,,,,200,LA,federal:house,LA04,O,1.25168665821734,1.31269701348914,1.323,0.58,-0.135,,,,,911,1307,0,0,M,1005718.09,0,1063.28,100429.2,0,0,0,0,0,0,0,0,1201812.45,885047,152000,0,0,,,,,,,0.833949387073517,0.376543209876543,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6MD04209,H6MD04209,NH6MD04209,H6MD042092016,21707,cand67300,3816419824,"BROWN, ANTHONY GREGORY",brown,anthony gregory,anthony,gregory,,,,100,MD,federal:house,MD04,O,-0.819854043404312,-1.04272658055467,-0.719,-0.343,-0.176,,,-0.411,,1117,14690,2,2,M,1478598.99,0,5500,61188.94,0,0,0,0,0,0,0,0,1649992.08,741132.46,432853.65,0,0,,,,,,,-1.79984951019287,0.796697626418989,C,cand,,,,,,,,,,100
fd2016,2016,2016,H6MD08457,C00575126,NH6MD08457,H6MD084572016,21741,cand67983,2424741030,"RASKIN, JAMIE",raskin,jamie,jamie,,,,,100,MD,federal:house,MD08,O,-1.37719129631535,-1.18683221068121,-1.27,-0.552,-0.185,,,-0.457,,11194,14199,70,70,M,2203493.34,0,2700,438920.95,0,0,0,0,0,0,0,0,2555285.17,1812745.32,297898.25,0,0,,,,,,,-1.44581007957458,0.679916317991632,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6MI01226,C00614214,NH6MI01226,H6MI012262016,21704,cand137055,,"BERGMAN, JOHN",bergman,john,john,,,,,200,MI,federal:house,MI01,C,1.08593708356717,,1.172,0.439,0.025,,,,,579,1073,0,0,M,1377305.77,10000,75.99,79410.05,0,0,0,0,0,0,0,0,1392239.43,511043,379871.93,0,0,,,,,,,0.233106344938278,0.387301587301587,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H4MI04118,C00561423,N00036274,H4MI041182016,21737,cand191152,27445005062,"MITCHELL, PAUL III",mitchell,paul,paul,,,,  iii,200,MI,federal:house,MI10,O,0.862653378359973,1.04501014782279,0.976,0.437,0.309,,,,,346,667,61,61,M,3954681.06,0,428677.01,18,0,0,0,0,0,0,0,0,3966089.77,162015.09,208450,1,0,,,,,,,0.429091155529022,0.331236897274633,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6MN02149,H6MN02149,NH6MN02149,H6MN021492016,21733,cand130909,,"LEWIS, JASON MARK MR.",lewis,jason mark mr.,jason,mark mr,,,,200,MN,federal:house,MN02,C,1.24729916981803,,1.311,0.506,-0.197,,,,,627,1604,0,0,M,1035971.94,1500,525,283083.28,0,0,0,0,0,0,0,0,1045808.6,487614.4,272712.5,0,0,,,,,,,0.343903839588165,0.493464052287582,C,cand,,,,,,,,,,200
fd2016,2016,2016,H6NE02125,H6NE02125,NH6NE02125,H6NE021252016,21701,cand142069,,"BACON, DONALD JOHN MR.",bacon,donald john,donald,john,, mr,,200,NE,federal:house,NE02,C,1.13579393502325,,1.211,0.428,-0.051,,,,,1084,1815,0,0,M,1579008.03,19250,12335.85,145802.7,0,0,0,0,0,0,0,0,1607044.1,881316.55,547450,0,0,,,,,,,0.403730422258377,0.488322717622081,C,cand,,,,,,,,,,200
fd2016,2016,2016,H6NV03139,C00606939,NH6NV03139,H6NV031392016,21743,cand137579,446056029645,"ROSEN, JACKY",rosen,jacky,jacky,,,,,100,NV,federal:house,NV03,O,-1.4918153401151,,-1.042,-0.244,0.207,,,,,3444,146543,0,0,M,1715492.88,14999.15,0,174162.69,0,0,0,0,0,0,0,0,1730753.77,984212.96,522378.97,0,0,,,,,,,-0.0390501543879509,0.49468085106383,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H2NV00050,C00502773,N00033530,H2NV000502016,21729,cand43652,3820446161,"KIHUEN, RUBEN",kihuen,ruben,ruben,,,,,100,NV,federal:house,NV04,C,-1.21726803656951,-0.711893034170603,-1.118,-0.397,0.226,,,-0.331,,6893,8938,18,18,M,2238399.73,11064.14,515.23,212134.99,0,0,0,0,0,0,0,0,2248239.36,1380257.69,613767.41,0,0,,,,,,,,0.526036131774708,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6NJ05171,H6NJ05171,NH6NJ05171,H6NJ051712016,21723,cand142073,33244677293,"GOTTHEIMER, JOSH",gottheimer,josh,josh,,,,,100,NJ,federal:house,NJ05,C,-0.925070740192993,,-0.9,-0.133,0.135,,,,,6186,9922,0,0,M,4720617.11,9995.93,361.14,305752.56,0,0,0,0,0,0,0,0,4799702.17,3815368.53,654733.97,0,0,,,,,,,0.569039881229401,0.494300518134715,C,cand,,,,,,,,,,100
fd2016,2016,2016,H6NY03247,H6NY03247,NH6NY03247,H6NY032472016,21747,cand134809,,"SUOZZI, THOMAS MR",suozzi,thomas,thomas,,, mr,,100,NY,federal:house,NY03,C,-0.610299623536276,,-0.433,-0.2,0.06,,,,,1721,2879,0,0,M,2347147.78,1000,0,65049.76,0,0,0,0,0,0,0,0,2410013.78,1958344.3,353880.49,0,0,,,,,,,0.318309038877487,0.531410916580844,C,cand,,,,,,,,,,100
fd2016,2016,2016,H2NY13096,C00518365,N00034549,H2NY130962016,21715,cand85184,3822470977,"ESPAILLAT, ADRIANO",espaillat,adriano,adriano,,,,,100,NY,federal:house,NY13,C,-0.716075949361579,-0.969327925164521,-0.582,-0.625,-0.055,,,-0.463,,714,5909,2,2,M,692424.62,0,0,13618.03,0,0,0,0,0,0,0,0,736618.23,538978.98,183935,1,0,,,,,,,0.37201514840126,0.944728761514841,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6NY19169,C00580415,NH6NY19169,H6NY191692016,21716,cand84735,4154363910,"FASO, JOHN J. MR.",faso,john j. mr.,john,j mr,,,,200,NY,federal:house,NY19,C,0.551992349059932,0.502289627130961,0.619,0.234,-0.008,,,0.215,,1865,9993,157,157,M,2922131.3,22388.2,5,146276.58,0,0,0,0,0,0,0,0,3025560.29,2291062.06,496156.06,0,0,,,,,,,0.254217237234116,0.464135021097046,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H4NY22051,C00561183,N00036351,H4NY220512016,21749,cand84800,5000002738893534,"TENNEY, CLAUDIA",tenney,claudia,claudia,,,,,200,NY,federal:house,NY22,C,1.0247900177466,0.983111048035014,0.941,0.275,0.508,,,,,666,2477,30,30,F,889095.44,5250,0,66636.19,0,0,0,0,0,0,0,0,971967.05,520037.91,319585,1,0,,,,,,,-0.366035521030426,0.417640807651435,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6NC13129,H6NC13129,NH6NC13129,H6NC131292016,21708,cand137082,,"BUDD, THEODORE P MR.",budd,theodore p mr.,theodore,p,,,,200,NC,federal:house,NC13,C,1.21861611159215,,1.295,0.694,-0.103,,,,,354,1547,0,0,M,591736.07,1100,0,53489.91,0,0,0,0,0,0,0,0,611328.76,339248,167259.5,0,0,,,,,,,-0.247768819332123,0.451745379876797,C,cand,,,,,,,,,,200
fd2016,2016,2016,H6PA08277,C00607416,NH6PA08277,H6PA082772016,21718,cand137634,,"FITZPATRICK, BRIAN",fitzpatrick,brian,brian,,,,,200,PA,federal:house,PA08,O,0.667430499868093,,0.795,0.202,-0.246,,,,,1228,2122,0,0,M,2033130.72,11166.12,0,87178.48,0,0,0,0,0,0,0,0,2178900.19,1258003.72,817554,0,0,,,,,,,-0.0775400474667549,,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6PA16320,C00599464,NH6PA16320,H6PA163202016,21745,cand102352,5754771233,"smucker, lloyd",smucker,lloyd k,lloyd,,,,,200,PA,federal:house,PA16,C,1.07711471715484,1.0624596348439,1.074,0.402,0.323,,,0.542,,472,1378,32,32,M,1694547.87,5500,590000,18071,0,0,0,0,0,0,0,0,1728569.42,558847.34,506473,0,0,,,,,,,0.502145648002625,,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H2TN07103,C00376244,N00025445,H2TN071032016,21731,cand44777,4692073328,"KUSTOFF, DAVID",kustoff,david,david,,,,,200,TN,federal:house,TN08,C,0.965269625815371,1.0714901181235,1.04,0.537,0.079,,,0.307,,837,1737,130,130,M,1284633.77,500,2700,28971,0,0,0,0,0,0,0,0,1397459.98,944595,192945.75,0,0,,,,,,,0.447234928607941,0.316494845360825,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6TX15162,C00592659,NH6TX15162,H6TX151622016,21722,cand134890,34768436903,"GONZALEZ, VICENTE MR.",gonzalez,vicente mr.,vicente,mr,,,,100,TX,federal:house,TX15,C,-0.409765344893525,-0.462110401400969,-0.228,-0.362,0.627,,,,,345,952,0,0,M,2305694.4,0,0,3842,0,0,0,0,0,0,0,0,2426195,283991,288362,0,0,,,,,,,0.05672812089324,0.586349534643226,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6TX19099,C00588657,NH6TX19099,H6TX190992016,21700,cand130823,4154369504,"ARRINGTON, JODEY COOK",arrington,jodey cook,jodey,cook,,,,200,TX,federal:house,TX19,C,1.26560271405462,1.29882114225584,1.328,0.545,0.071,,,,,1062,1949,18,18,M,1336784.41,0,0,52306,0,0,0,0,0,0,0,0,1593170.88,1114528.23,398510.44,0,0,,,,,,,1.9800238609314,0.244791666666667,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H0VA02118,C00468264,N00031263,H0VA021182016,21748,cand39745,445230517946,"TAYLOR, SCOTT W",taylor,scott w,scott,w,,,,200,VA,federal:house,VA02,C,1.04798058753731,,0.942,0.456,0.021,,,,,540,2765,0,0,M,806017.6,5000,0,66864.04,0,0,0,0,0,0,0,0,870984.99,453289,307699.95,0,0,,,,,,,0.356731206178665,0.481953290870488,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6VA04061,C00610964,NH6VA04061,H6VA040612016,21736,cand113633,3846237580,"MCEACHIN, ASTON DONALD MR.",mceachin,aston donald mr.,aston,donald mr,,,,100,VA,federal:house,VA04,C,-0.955690140244554,-0.847324729292959,-1.008,-0.393,-0.134,,,-0.295,,1385,3681,62,62,M,516093.05,500,0,52076.78,0,0,0,0,0,0,0,0,795103.46,366410.8,375906.47,0,0,,,,,,,0.35530748963356,0.612734864300626,C,cand,,,,,,,,,,100
fd2016,2016,2016,H6VA05142,C00607101,NH6VA05142,H6VA051422016,21721,cand137691,,"GARRETT, THOMAS ALEXANDER MR. JR.",garrett,thomas alexander mr. .,thomas,alexander mr,,,jr,200,VA,federal:house,VA05,O,1.11554502981245,,1.201,0.931,-0.365,,,,,423,692,0,0,M,656562.23,5000,0,72249.66,0,0,0,0,0,0,0,0,670296.1,280454,278449.09,0,0,,,,,,,0.440282016992569,,P,cand,,H,,,,,,,,200
fd2016,2016,2016,H6WA07458,C00605592,NH6WA07458,H6WA074582016,21726,cand134942,5000005261687797,"JAYAPAL, PRAMILA",jayapal,pramila,pramila,,,,,100,WA,federal:house,WA07,C,-1.70912969888674,-1.15738879532363,-1.63,-0.707,-0.169,,,,,62217,68729,91,91,F,2982432.48,1757.14,51,1118512.88,0,0,0,0,0,0,0,0,3010031.82,1500796.98,384865.33,0,0,,,,,,,-2.27946543693542,0.870625662778367,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6WI08155,C00610212,NH6WI08155,H6WI081552016,21720,cand137709,,"GALLAGHER, MICHAEL JOHN",gallagher,michael john,michael,john,,,,200,WI,federal:house,WI08,O,1.10571646769539,,1.181,0.547,0.012,,,,,2973,3768,0,0,M,2703822.81,20600,0,347.96,0,0,0,0,0,0,0,0,2765648.26,2138227.57,606126.06,0,0,,,,,,,0.171020239591599,0.407172995780591,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6WY00159,C00607556,NH6WY00159,H6WY001592016,21710,cand137716,,"CHENEY, ELIZABETH",cheney,elizabeth,elizabeth,,,,,200,WY,federal:house,WY01,C,1.13477317758962,,1.163,0.527,0.488,,,,,846,1629,0,0,F,2148255.72,250,70000,89858.53,0,0,0,0,0,0,0,0,2206005.88,1607343.26,276096.54,0,0,,,,,,,1.47857618331909,0.242980561555076,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H6PR00082,H6PR00082,NH6PR00082,H6PR000822016,H6PR00082,cand130297,,"COLON, JENNIFFER GONZALEZ",colon,jenniffer gonzalez,jenniffer,gonzalez,,,,200,PR,federal:house,PR01,C,0.189488492059014,,0.24,,,,,,,842,883,0,0,F,917851.32,5000,0,11145.1,0,0,0,0,0,0,0,0,941389.09,875696.25,49356.5,0,0,,,,,,,,,C,cand,,,,,,,,,,200
fd2018,2018,2018,H8AZ09040,C00657304,NH8AZ09040,H8AZ090402018,21968,cand142389,,"STANTON, GREG",stanton,greg,greg,,,,,100,AZ,federal:house,AZ09,O,-0.881777676570265,,-0.743,-0.53,-0.339,,,,,4018,4018,0,0,M,2465870.87,0,0,273702.41,0,0,0,0,0,0,0,0,2510256.26,1743481.54,411906.99,0,0,,,,,,,,0.587540279269603,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8CA10126,C00639146,NH8CA10126,H8CA101262018,21930,cand140532,,"HARDER, JOSH",harder,josh,josh,,,,,100,CA,federal:house,CA10,C,-1.5643099090401,,-1.428,-0.365,0.463,,,,,36150,36150,0,0,M,8421288.43,1396.2,0,1779432.27,0,0,0,0,0,0,0,0,8441529.09,5631647.45,350099.9,0,0,,,,,,,-0.666523277759552,0.515957446808511,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H6CA19113,C00422360,NH6CA19113,H6CA191132018,H6CA19113,cand49515,29105822305,"COX, TJ",cox,tj,tj,,,,,100,CA,federal:house,CA21,C,-1.39494089401831,-1.10125255625979,-1.45,,,,,-0.344,,1391,1591,45,45,M,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.834259152412415,,N,cand,,,,,,,,,,100
fd2018,2018,2018,H8CA25074,C00634212,NH8CA25074,H8CA250742018,21932,cand140539,,"HILL, KATHERINE LAUREN",hill,katherine lauren,katherine,lauren ,,,,100,CA,federal:house,CA25,C,-1.51612776584106,,-1.373,-0.612,0.431,,,,,17986,17986,0,0,F,8505044.12,300,13938.06,1798840.74,0,0,0,0,0,0,0,0,8569626.33,5192811.38,648803.01,0,0,,,,,,,0.39953026175499,0.535676251331203,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8CA39174,C00650648,NH8CA39174,H8CA391742018,21907,cand141535,,"CISNEROS, GILBERT",cisneros,gilbert,gilbert,,,,,100,CA,federal:house,CA39,C,-1.46432607597573,,-1.325,-0.412,0.911,,,,,7665,7665,0,0,M,12183755.2,1544.18,52761.86,569074.44,0,0,0,0,0,0,0,0,12265194.02,1610557.22,83908.2,0,0,,,,,,,-0.710799157619476,0.545550847457627,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8CA45130,C00636571,NH8CA45130,H8CA451302018,21954,cand140557,,"PORTER, KATHERINE",porter,katherine,katherine,,,,,100,CA,federal:house,CA45,C,-1.53364081400654,,-1.397,-0.451,0.827,,,,,25880,25880,0,0,F,6891471.01,3487.59,257.65,1690197.1,0,0,0,0,0,0,0,0,6975217.54,3902841.79,543299.5,0,0,,,,,,,0.268255174160004,0.528662420382166,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8CA48035,C00633982,NH8CA48035,H8CA480352018,21960,cand140561,,"ROUDA, HARLEY E  JR",rouda,harley e,harley,e,,,jr,100,CA,federal:house,CA48,C,-1.4711130301376,,-1.331,-0.4,0.917,,,,,17247,17247,0,0,M,8473725.72,0,55500,1617055.32,0,0,0,0,0,0,0,0,8749389.97,4325145.19,558821,0,0,,,,,,,0.415840804576874,0.509032943676939,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8CA49058,C00634253,NH8CA49058,H8CA490582018,21939,cand140564,,"LEVIN, MIKE",levin,mike,mike,,,,,100,CA,federal:house,CA49,C,-1.55319258051297,,-1.411,-0.53,-0.339,,,,,35666,35666,0,0,M,5497153.67,6129.23,11525.82,1289973.16,0,0,0,0,0,0,0,0,6055213.14,3479074.49,509592.08,0,0,,,,,,,0.661335587501526,0.539936102236422,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8CO02160,C00648253,NH8CO02160,H8CO021602018,21948,cand141077,,"NEGUSE, JOSEPH",neguse,joseph,joseph,,,,,100,CO,federal:house,CO02,C,-1.28527015165488,,-1.12,-0.53,-0.339,,,,,2087,2087,0,0,M,1064033.62,0,920.12,140472.55,0,0,0,0,0,0,0,0,1278815.1,673217.65,378256.26,0,0,,,,,,,-0.67247086763382,0.616904500548847,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8CO06229,C00637363,NH8CO06229,H8CO062292018,21912,cand140573,,"CROW, JASON",crow,jason,jason,,,,,100,CO,federal:house,CO06,C,-1.53263605473404,,-1.387,-0.193,0.181,,,,,28624,28624,0,0,M,5667236.29,0,0,774577.1,0,0,0,0,0,0,0,0,5712546.74,3417962.36,544541.17,0,0,,,,,,,0.607932150363922,0.548633879781421,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8CT05245,C00677898,NH8CT05245,H8CT052452018,21931,cand145826,,"HAYES, JAHANA",hayes,jahana,jahana,,,,,100,CT,federal:house,CT05,O,-1.42589816964509,,-1.283,-0.52,-0.341,,,,,5645,5645,,,F,1306491.21,0,0,376936.78,0,0,0,0,0,0,0,0,1862958.18,1053072.28,393814.56,0,0,,,,,,,-0.0922228619456291,0.521421107628004,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8FL06148,C00666396,NH8FL06148,H8FL061482018,21981,cand144007,,"WALTZ, MICHAEL",waltz,michael,michael,,,,,200,FL,federal:house,FL06,O,0.92672333285012,,0.969,0.409,0.336,,,,,867,867,0,0,M,2146378.61,11500,0,53856.85,0,0,0,0,0,0,0,0,2197940.02,1192230,309274.5,0,0,,,,,,,0.769605278968811,0.412190082644628,C,cand,,H,,,,,,,,200
